# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 4161
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 4161
DATA ascii
0.037180211 -0.050806608 0.034571979
0.038906395 -0.05058803 0.034771577
-0.032328546 -0.048969015 0.035167214
-0.03059224 -0.04899681 0.035132553
-0.028923195 -0.049004428 0.034239911
-0.026768355 -0.048854932 0.032083701
-0.024995357 -0.049066246 0.030435115
-0.023021996 -0.049044121 0.028453425
-0.020869059 -0.04885811 0.026374826
-0.018965565 -0.048964344 0.024927091
-0.017015768 -0.049078345 0.023344601
-0.015252575 -0.049243387 0.021929156
-0.013311899 -0.049277965 0.021243095
0.021249715 -0.048380189 0.020597866
0.02315082 -0.048970707 0.021375019
0.02503152 -0.049036827 0.02297763
0.026843697 -0.048858333 0.024512349
0.028900469 -0.048871022 0.027225843
0.030973 -0.04905872 0.029104412
0.032869011 -0.049000934 0.031576909
0.034951363 -0.048991062 0.034188673
0.037157193 -0.048593629 0.035366151
0.039126337 -0.048543286 0.035547253
0.040938865 -0.048091576 0.037818599
-0.035169341 -0.046618551 0.036625966
-0.032722224 -0.046870854 0.036764715
-0.03089436 -0.047053266 0.035565898
-0.028849052 -0.046881016 0.034926344
-0.026869826 -0.046920821 0.032082532
-0.02506227 -0.047048379 0.030636856
-0.022970185 -0.047077883 0.028606437
-0.020806914 -0.046918873 0.026361184
-0.018960999 -0.046899732 0.024925308
-0.016969912 -0.046955563 0.023123609
-0.015109214 -0.047155313 0.021861037
-0.013307456 -0.047171488 0.021243535
-0.011293417 -0.046617236 0.021276427
0.02162312 -0.046602067 0.020706661
0.023060912 -0.047109742 0.020718513
0.025174178 -0.046916068 0.022641545
0.02703304 -0.046921387 0.023755452
0.029061483 -0.046970308 0.02648692
0.030980319 -0.04697771 0.02810517
0.032992221 -0.047012497 0.030306602
0.034787484 -0.046978053 0.032545026
0.036739107 -0.046885695 0.033689283
0.038943343 -0.046988014 0.035194285
0.040749781 -0.046821199 0.035497893
-0.036667299 -0.044706829 0.038476236
-0.034865893 -0.044777077 0.038390744
-0.032865711 -0.044870771 0.037220776
-0.031035714 -0.044939801 0.035955563
-0.028961243 -0.044795617 0.035716943
-0.02683679 -0.045067206 0.031744108
-0.025037283 -0.045181986 0.030542308
-0.023113063 -0.045036033 0.028764352
-0.02096623 -0.0450291 0.026448695
-0.018967466 -0.045033738 0.02472157
-0.016858147 -0.044931233 0.022694657
-0.015093605 -0.045035899 0.021669976
-0.013208447 -0.045261197 0.02258423
-0.01089682 -0.044831015 0.02127324
0.02181638 -0.045073353 0.020687092
0.023125613 -0.045395333 0.02076395
0.025326047 -0.044941138 0.022206292
0.02713635 -0.04505289 0.023063565
0.029123595 -0.045027092 0.02487324
0.031087892 -0.044961054 0.027124865
0.033035804 -0.044952106 0.028966099
0.034938142 -0.044944711 0.030811824
0.036975589 -0.044803437 0.03301543
0.038962152 -0.045060631 0.033885609
0.04090916 -0.044748396 0.0351482
0.042712998 -0.044727851 0.03434867
-0.039021347 -0.043208003 0.037868612
-0.036302965 -0.042567514 0.039833605
-0.034745198 -0.042975649 0.038091689
-0.032996722 -0.043005139 0.037131127
-0.031014722 -0.043086737 0.036174081
-0.029278064 -0.043063752 0.035435151
-0.027083509 -0.043027997 0.032637015
-0.025101518 -0.043001484 0.030945783
-0.02304689 -0.042990942 0.028449079
-0.020948259 -0.042982582 0.026332021
-0.018987738 -0.043143723 0.024500279
-0.016941329 -0.043088268 0.022643844
-0.014936786 -0.043254744 0.02158848
-0.012765333 -0.043086447 0.020872133
-0.011081771 -0.042915519 0.021368284
-0.009055174 -0.042949568 0.021040162
0.021511879 -0.042912852 0.020789361
0.023229621 -0.042850461 0.020724854
0.025343524 -0.043129489 0.021944722
0.027196556 -0.043006882 0.022389619
0.028948262 -0.043019634 0.023558529
0.031026909 -0.043015163 0.025602652
0.032937367 -0.043040294 0.02808358
0.034945246 -0.042993341 0.029872775
0.03693679 -0.042849761 0.032204494
0.038868103 -0.042871248 0.03198275
0.040917795 -0.042842522 0.034170698
0.042786498 -0.042715251 0.035497405
0.044383023 -0.042662162 0.035281226
0.046054754 -0.042126074 0.034998063
-0.039157394 -0.040992238 0.038061988
-0.036314689 -0.041024581 0.039763346
-0.034722801 -0.040902916 0.038137507
-0.032904889 -0.040881563 0.037146509
-0.030882483 -0.040960066 0.036076032
-0.029104253 -0.040964358 0.035256695
-0.026935549 -0.041072559 0.0322362
-0.025146114 -0.040884107 0.030459324
-0.02308014 -0.041071437 0.028233761
-0.021115458 -0.041016776 0.026615812
-0.01905911 -0.040979605 0.024430335
-0.016899999 -0.041083887 0.022637283
-0.015114374 -0.04103582 0.02137842
-0.013582603 -0.041162476 0.020951638
-0.011266708 -0.041000016 0.021463325
-0.0096542845 -0.041983306 0.021169711
0.021118429 -0.040575221 0.020698624
0.023251068 -0.040949486 0.020597871
0.024951722 -0.041038662 0.022087159
0.027065776 -0.040876977 0.021767236
0.029114319 -0.040965594 0.02310512
0.031103147 -0.04093118 0.024827139
0.033030163 -0.040992908 0.027083851
0.03506403 -0.040989526 0.028836379
0.036848906 -0.040925112 0.030350538
0.039010134 -0.041099802 0.031886414
0.041116554 -0.040912516 0.033417515
0.04284139 -0.040836956 0.034992319
0.044632267 -0.041076984 0.036114402
0.046817742 -0.040560078 0.034755871
-0.038561169 -0.038734879 0.038293853
-0.03668981 -0.038991038 0.039178152
-0.034557842 -0.03895786 0.03804066
-0.032892447 -0.038779914 0.037957344
-0.031113576 -0.039010692 0.036464237
-0.029049231 -0.038907811 0.034917742
-0.026985042 -0.038895849 0.032157112
-0.025004132 -0.038987052 0.029927218
-0.022960842 -0.03906294 0.027831309
-0.021176845 -0.039040525 0.02640908
-0.018997209 -0.039056096 0.023907
-0.017071581 -0.039116617 0.02230289
-0.015326495 -0.038953736 0.02132404
-0.013011694 -0.03880237 0.020894855
-0.011451644 -0.039084513 0.021558363
0.021691957 -0.038506288 0.020497955
0.023076592 -0.039007679 0.020573307
0.025253911 -0.039201189 0.021838974
0.027368667 -0.039140876 0.021751305
0.029090649 -0.039144617 0.02262659
0.030918155 -0.039087437 0.023896899
0.033023104 -0.039072376 0.025807897
0.035001852 -0.039049167 0.027765237
0.037018064 -0.038987838 0.029483492
0.038906541 -0.038859874 0.031170558
0.040878996 -0.038922764 0.032533459
0.042970151 -0.038965959 0.034033958
0.044768061 -0.039040372 0.035003487
0.046688557 -0.038964167 0.034693919
0.048486404 -0.038564742 0.033845022
-0.040116411 -0.037340913 0.038345788
-0.038628284 -0.036678348 0.039437544
-0.036896609 -0.037309762 0.038766991
-0.03489298 -0.037323732 0.037826043
-0.032799609 -0.037074339 0.037859008
-0.031062722 -0.037043702 0.035766743
-0.029047836 -0.037029736 0.034516193
-0.026970215 -0.036791638 0.0316374
-0.024920551 -0.037108872 0.029889375
-0.022939781 -0.036945403 0.027786741
-0.021007491 -0.036909148 0.026010519
-0.018780408 -0.037115328 0.024106512
-0.01713679 -0.037071642 0.022100754
-0.015253529 -0.036889404 0.020810198
-0.013177255 -0.036444325 0.021758184
-0.011998672 -0.036619455 0.021417169
0.019261871 -0.036406644 0.021267189
0.020794749 -0.037066936 0.020820173
0.023415396 -0.037159592 0.020857483
0.025066083 -0.037174072 0.021549409
0.027073612 -0.037238456 0.021614008
0.029042 -0.037274629 0.02175132
0.030998511 -0.036959924 0.023670858
0.033009611 -0.036938254 0.024994601
0.035106946 -0.037020035 0.026869386
0.037015889 -0.036909651 0.028542742
0.038928952 -0.036971081 0.03055712
0.041102357 -0.03696255 0.031346638
0.043015983 -0.036959276 0.034037653
0.044758271 -0.036823314 0.036262795
0.047016073 -0.036744826 0.034517229
0.048845552 -0.037000202 0.034684755
0.050368261 -0.03700069 0.034423552
-0.040297806 -0.034386575 0.038603619
-0.038534295 -0.034947928 0.039078549
-0.037192941 -0.035165545 0.038636349
-0.034819145 -0.035032801 0.037781831
-0.032952305 -0.035062682 0.03766669
-0.031073337 -0.034972038 0.035965551
-0.029093217 -0.035065826 0.034494851
-0.02694091 -0.034962695 0.031675529
-0.024984077 -0.035005163 0.029689478
-0.022936573 -0.034974109 0.027807845
-0.021004079 -0.034984842 0.026031978
-0.018923178 -0.035046972 0.024030453
-0.017210344 -0.035033412 0.022363169
-0.014754117 -0.035099864 0.021337636
-0.013002433 -0.035189409 0.021717926
-0.011736439 -0.03473708 0.021356784
0.019438971 -0.03513537 0.021226406
0.021157423 -0.035136119 0.020582505
0.023115909 -0.035090502 0.02077728
0.025109217 -0.03477475 0.02230064
0.026969416 -0.034990951 0.021590367
0.0291807 -0.035031009 0.021966023
0.031099092 -0.035032079 0.022874968
0.033057075 -0.035061255 0.024999719
0.035006877 -0.035045434 0.026689246
0.036985401 -0.034959242 0.027194465
0.038960934 -0.035055272 0.029351756
0.041026346 -0.034936838 0.030220373
0.042988494 -0.035020996 0.033264928
0.044828352 -0.034883756 0.035803217
0.046751022 -0.03513144 0.035112239
0.048832428 -0.035047613 0.034587037
0.050461687 -0.034835108 0.033577308
0.052229755 -0.035260417 0.030240001
-0.040388502 -0.032909404 0.038732532
-0.038572297 -0.033066999 0.039050095
-0.03714921 -0.033010483 0.038503982
-0.034999114 -0.032845929 0.037271589
-0.033062804 -0.032865092 0.037421152
-0.031212805 -0.033012241 0.035984404
-0.02897528 -0.03292283 0.034071613
-0.027129384 -0.032882702 0.032242972
-0.025145492 -0.032979671 0.029843861
-0.023133816 -0.032987099 0.02834411
-0.020934595 -0.033058342 0.026178582
-0.0190307 -0.032944955 0.02467102
-0.017329801 -0.032831408 0.023008235
-0.015177354 -0.032904617 0.021340286
-0.013467658 -0.03295359 0.020935697
-0.011474203 -0.032854695 0.021296399
0.01376414 -0.032400832 0.020226862
0.017405372 -0.03223804 0.021835741
0.019208692 -0.032601073 0.020647334
0.021073945 -0.032629095 0.020908168
0.022920018 -0.033223171 0.021305902
0.025093623 -0.032963045 0.022652153
0.027074754 -0.032824755 0.022270098
0.028855821 -0.032907538 0.022634849
0.031082185 -0.033145178 0.022060683
0.032897469 -0.033143915 0.02415365
0.03502908 -0.032933582 0.026596911
0.03706152 -0.033110637 0.026762126
0.039015893 -0.032999866 0.028679095
0.040966678 -0.032986995 0.029957617
0.043146256 -0.0331112 0.031973973
0.044900578 -0.032976955 0.035171624
0.046835519 -0.033099379 0.035124816
0.048942644 -0.032764833 0.034476493
0.050555147 -0.032672003 0.032731123
0.052421976 -0.033300724 0.02870851
-0.040479202 -0.031432237 0.03886145
-0.03860252 -0.03117016 0.039001845
-0.03680655 -0.03101328 0.037670311
-0.034872547 -0.031072192 0.037233837
-0.032824013 -0.031060066 0.037142772
-0.031140564 -0.031036299 0.036101863
-0.02894647 -0.030923087 0.033674989
-0.026808059 -0.030939372 0.031620461
-0.025217226 -0.030837348 0.030860072
-0.023096548 -0.03098318 0.028468648
-0.020935625 -0.031071879 0.026031002
-0.01895123 -0.030966759 0.024478214
-0.017182155 -0.030961806 0.022839615
-0.015224858 -0.030909548 0.021694278
-0.013018294 -0.031065688 0.021333134
-0.010848254 -0.031239852 0.021129055
0.013345908 -0.031046111 0.020358294
0.016985513 -0.030878082 0.021967685
0.018989053 -0.031120811 0.020746283
0.02123034 -0.030878983 0.021487387
0.022910267 -0.031256806 0.022264391
0.024715282 -0.031419896 0.022625372
0.026751248 -0.031014567 0.02350527
0.029257923 -0.030933022 0.021956084
0.031288855 -0.031156331 0.021654632
0.032974701 -0.031059608 0.023343626
0.034930877 -0.031019019 0.025090082
0.036971435 -0.03111531 0.026818447
0.03912035 -0.031009063 0.028126923
0.041073475 -0.0308282 0.030547863
0.043073297 -0.031064311 0.032547936
0.044951823 -0.031053623 0.033585742
0.046919633 -0.031157602 0.034072578
0.04926914 -0.031158492 0.033540625
0.050752699 -0.030724391 0.031148586
0.052394249 -0.030996379 0.028656103
-0.040569901 -0.029955052 0.038990367
-0.038455863 -0.029043578 0.038817313
-0.036598425 -0.028760552 0.037581485
-0.034903325 -0.028860385 0.0374268
-0.032883361 -0.028851241 0.036954876
-0.0309061 -0.029075051 0.036013149
-0.028819976 -0.028971737 0.034006026
-0.026798302 -0.029031647 0.031824812
-0.025064643 -0.029025441 0.030704692
-0.023192601 -0.028935054 0.028781854
-0.02092097 -0.029062271 0.026178015
-0.018997651 -0.028914889 0.024775922
-0.017036321 -0.029071491 0.022878539
-0.01532419 -0.028839624 0.022331007
-0.012791508 -0.029175814 0.021201162
-0.010949733 -0.029089939 0.021175629
-0.0091818999 -0.029352624 0.020664118
0.011459522 -0.028611517 0.020921476
0.013015887 -0.029058209 0.020469416
0.014744345 -0.029604409 0.02129535
0.0171875 -0.029372578 0.022807194
0.019043233 -0.029148906 0.021646999
0.021179564 -0.029440615 0.022385761
0.02300044 -0.029126801 0.023017764
0.024818871 -0.028938629 0.023548912
0.027037621 -0.028951049 0.023249023
0.028902438 -0.029036395 0.02208429
0.031077927 -0.028906828 0.021757262
0.033094201 -0.028992774 0.023022624
0.035073206 -0.02901873 0.024449416
0.037078153 -0.028844107 0.026385646
0.039067563 -0.02888185 0.02786593
0.041053556 -0.028986758 0.029660618
0.043088149 -0.029056823 0.032169688
0.044979334 -0.028929051 0.032684334
0.046940275 -0.028935706 0.033273529
0.048990875 -0.028756408 0.034178987
0.050984669 -0.028796725 0.031963598
0.052366525 -0.028692048 0.028603693
-0.038504858 -0.027054429 0.038814615
-0.037120249 -0.026903788 0.038469594
-0.034873843 -0.026827062 0.037273008
-0.032833315 -0.026832661 0.036287908
-0.031150376 -0.026909551 0.035479538
-0.029109804 -0.02720931 0.033439696
-0.026926158 -0.027067579 0.032235283
-0.024990954 -0.02687121 0.030302433
-0.023276886 -0.026929384 0.028858965
-0.020956218 -0.027130544 0.026575612
-0.018909739 -0.026940599 0.024682665
-0.017145 -0.02706397 0.023433836
-0.015254765 -0.02689402 0.022041921
-0.012943816 -0.026795166 0.021639833
-0.011502356 -0.027299961 0.021349296
0.012685847 -0.027070321 0.020580543
0.015051434 -0.027226951 0.022997204
0.016878683 -0.02713738 0.023799773
0.018793993 -0.027015256 0.022074237
0.021283714 -0.027208671 0.02209612
0.023069819 -0.026880071 0.023063544
0.025022995 -0.027021684 0.023076985
0.027241528 -0.027010784 0.022844259
0.02895036 -0.027097631 0.022109007
0.031235138 -0.02719257 0.021373568
0.033206273 -0.027046455 0.023123985
0.035087466 -0.027020123 0.024195155
0.037074555 -0.026816424 0.025835102
0.039067365 -0.026990514 0.027685473
0.041088585 -0.027080843 0.029501667
0.042998098 -0.027007341 0.031252958
0.04491473 -0.026879482 0.032556362
0.046724159 -0.027022187 0.033336479
0.049016207 -0.026868282 0.032578446
0.05095626 -0.026897535 0.030541383
0.052683391 -0.026882116 0.038990587
-0.038791478 -0.025305478 0.038844652
-0.036653057 -0.0253872 0.038408473
-0.034979276 -0.025119642 0.037832212
-0.033039503 -0.025067879 0.036593087
-0.030959113 -0.024950055 0.035039958
-0.02920332 -0.024961472 0.034066498
-0.027021468 -0.025047546 0.031904757
-0.025039483 -0.025014758 0.030182719
-0.023191053 -0.025167434 0.028661691
-0.021099364 -0.025001191 0.026902465
-0.019033371 -0.024852769 0.025135508
-0.01696655 -0.025019597 0.022966387
-0.015267463 -0.02508335 0.021673225
-0.013384583 -0.024965698 0.021457301
-0.0085899914 -0.02524155 0.020036222
0.013545136 -0.025259141 0.020347547
0.015306058 -0.02543823 0.022495471
0.016833061 -0.024638116 0.022652306
0.019168656 -0.024793126 0.021736447
0.021341544 -0.024826733 0.023052966
0.023057889 -0.024755752 0.022960618
0.025247414 -0.02519797 0.023062814
0.026885461 -0.024693776 0.022669856
0.028801674 -0.025027582 0.022203848
0.03147272 -0.025268083 0.021178579
0.033103824 -0.025266975 0.022031466
0.035027303 -0.025012942 0.024361499
0.037148833 -0.025190245 0.025346685
0.038932625 -0.025052927 0.027008731
0.04097056 -0.025114318 0.028745482
0.042926289 -0.024946105 0.030818209
0.045171507 -0.025076119 0.031907614
0.046950411 -0.024999077 0.033277575
0.048848573 -0.025077987 0.035048865
0.05068624 -0.02516648 0.032227106
0.052504387 -0.025114592 0.033697043
-0.038523108 -0.022960832 0.038860425
-0.036521889 -0.023020439 0.038639933
-0.034726717 -0.023269564 0.037941631
-0.033023633 -0.023059534 0.036241222
-0.031071903 -0.023099404 0.035322864
-0.029163439 -0.022999037 0.033682652
-0.027122173 -0.023060938 0.032091968
-0.025087748 -0.02312303 0.031224865
-0.023112735 -0.023002667 0.02867035
-0.020832825 -0.022916259 0.026519446
-0.019034969 -0.022980763 0.024829259
-0.017023863 -0.022991305 0.022679299
-0.015246251 -0.023167349 0.021580793
-0.013288463 -0.02272051 0.020553602
-0.010642514 -0.022947997 0.020145694
0.017451156 -0.023161825 0.021895723
0.019035012 -0.022802718 0.021506235
0.020857956 -0.022981033 0.022871083
0.023093943 -0.023032576 0.023152424
0.025265217 -0.023130134 0.022779148
0.026800048 -0.02273263 0.022269053
0.029104266 -0.023397535 0.021462506
0.031308286 -0.022741228 0.021554321
0.032946654 -0.023058776 0.022263916
0.035007659 -0.023069138 0.023911599
0.037115108 -0.023215421 0.024962299
0.039000064 -0.022959836 0.026326932
0.040974345 -0.022863157 0.028047888
0.042897955 -0.023033798 0.030914063
0.04502799 -0.022904243 0.031826399
0.046789531 -0.022893803 0.032565366
0.04908685 -0.022899562 0.034695763
0.050886702 -0.022844028 0.034486875
0.052639782 -0.022081424 0.039763361
-0.038648423 -0.021058373 0.038846288
-0.036476258 -0.020888714 0.038686216
-0.034555234 -0.021059349 0.037765466
-0.032879427 -0.021030137 0.036036212
-0.03105206 -0.021021497 0.035366744
-0.028941834 -0.020759247 0.033496667
-0.027109044 -0.021081001 0.032202881
-0.025014192 -0.021075441 0.030150948
-0.022818044 -0.020885361 0.027861768
-0.020794941 -0.020899599 0.026258884
-0.018895671 -0.021049967 0.024656981
-0.016975006 -0.020931894 0.022956485
-0.015315329 -0.021020731 0.021663427
-0.013276421 -0.021091156 0.020254117
-0.011712999 -0.021080699 0.020263311
0.019056147 -0.02101486 0.020959768
0.020695478 -0.021139842 0.021664433
0.023200812 -0.021199476 0.023354352
0.024913438 -0.021274459 0.02226631
0.027176401 -0.021126051 0.022175539
0.0291401 -0.021132782 0.021918664
0.031042133 -0.021050651 0.020781344
0.032989111 -0.02108629 0.021865645
0.035104401 -0.020918889 0.02426994
0.036872942 -0.021022035 0.025131401
0.039113671 -0.021024045 0.026460318
0.041092597 -0.020974295 0.027643038
0.042936321 -0.020912148 0.030472009
0.044987485 -0.020825962 0.031295288
0.046939973 -0.020970654 0.032012235
0.049023762 -0.021157419 0.033610106
0.050795723 -0.020941535 0.034051768
0.052471399 -0.020343356 0.034756213
-0.038929466 -0.019074339 0.038803473
-0.036675297 -0.018846214 0.037936181
-0.034671888 -0.019087935 0.037627082
-0.032904569 -0.018792551 0.037362155
-0.031054301 -0.018989529 0.03554647
-0.029081328 -0.018965267 0.034038674
-0.027063744 -0.018860761 0.032426536
-0.024998557 -0.019054061 0.030644078
-0.022758881 -0.018961331 0.027809933
-0.020802883 -0.019022681 0.026338443
-0.019068999 -0.019164115 0.024793042
-0.017094722 -0.019061178 0.023103744
-0.015221786 -0.018920181 0.021090357
-0.013201334 -0.019080531 0.020255316
-0.011898879 -0.019260764 0.020309083
0.019265223 -0.019231971 0.020961348
0.021047272 -0.019070033 0.020746063
0.0229095 -0.018927146 0.022128219
0.024699692 -0.019002203 0.021930218
0.027208624 -0.019284664 0.021761624
0.028800186 -0.019100826 0.021379262
0.030955205 -0.019134428 0.020951048
0.033112872 -0.019103905 0.022186641
0.034920484 -0.018788729 0.024752971
0.036995396 -0.018994549 0.025024079
0.039051797 -0.019064875 0.026120545
0.040918279 -0.018908521 0.027478402
0.042992625 -0.019045547 0.028823799
0.045014687 -0.018975673 0.030937232
0.046924897 -0.019132581 0.03111409
0.049101233 -0.019254914 0.03310208
0.050951559 -0.01933983 0.033261437
0.052647125 -0.019276461 0.031617638
0.054317757 -0.01892441 0.024167614
-0.038534142 -0.016587432 0.038110897
-0.03655703 -0.016704151 0.037312292
-0.034676801 -0.016997198 0.037789494
-0.033013679 -0.016914433 0.037508044
-0.030985976 -0.016898194 0.035755489
-0.02894233 -0.017144172 0.033802792
-0.026900949 -0.017032124 0.032167304
-0.024883755 -0.016996298 0.030543074
-0.022928579 -0.01688209 0.028469751
-0.020902738 -0.017003216 0.026687717
-0.019009328 -0.017078239 0.025206571
-0.017189665 -0.01693468 0.023855345
-0.01516897 -0.016908666 0.021856712
-0.013066878 -0.017107852 0.020202551
0.019595135 -0.016643956 0.020538714
0.021293178 -0.017031036 0.020517707
0.022832392 -0.016608512 0.020397982
0.025249895 -0.017032728 0.021380451
0.026964797 -0.0172347 0.020985642
0.028823787 -0.01732452 0.021410577
0.031270582 -0.016806528 0.021178061
0.032978695 -0.017204141 0.021604899
0.03496502 -0.016969377 0.024125291
0.037179425 -0.017177576 0.025405604
0.038922966 -0.017041581 0.026425907
0.04104219 -0.016960528 0.027702136
0.042995088 -0.017048759 0.028425192
0.045011006 -0.017103247 0.03016118
0.047106512 -0.017028362 0.032032948
0.049097355 -0.016994247 0.032037489
0.050870996 -0.017101616 0.028623199
0.052612007 -0.017176034 0.028621234
0.054299351 -0.017394789 0.024132824
-0.038540851 -0.01508192 0.038037941
-0.03651011 -0.014968123 0.037247434
-0.034737252 -0.014987671 0.036914859
-0.033153806 -0.014998268 0.037168041
-0.030939991 -0.015045603 0.03545161
-0.028944165 -0.015020696 0.033949882
-0.026880644 -0.014957839 0.032294542
-0.025057506 -0.01483139 0.031281028
-0.022880511 -0.015144604 0.028520772
-0.020940715 -0.015041015 0.027002916
-0.019142039 -0.015009811 0.026010828
-0.016920786 -0.014973023 0.023637734
-0.014958694 -0.014977057 0.022094853
-0.013192545 -0.014952074 0.020919722
-0.011568103 -0.01483145 0.020983029
0.018754594 -0.014158654 0.020300515
0.020610832 -0.014699969 0.020496968
0.022466077 -0.014729403 0.020270918
0.025924899 -0.014822014 0.021292442
0.027121887 -0.014999878 0.020946102
0.028603509 -0.014839763 0.020690233
0.031519283 -0.014911558 0.021379746
0.033124551 -0.014877736 0.022031901
0.034946851 -0.014971135 0.024342436
0.0371373 -0.01502526 0.025055416
0.039152384 -0.014974339 0.026282692
0.041062668 -0.015002921 0.027467424
0.043023098 -0.015016116 0.029586142
0.045086719 -0.015059981 0.030835014
0.047105607 -0.014861528 0.031823244
0.04903518 -0.01481035 0.031609397
0.050985575 -0.014835946 0.028085997
0.052798625 -0.015217185 0.02718064
0.054271746 -0.015100371 0.024080642
-0.041323461 -0.01282835 0.039948676
-0.038846362 -0.012717351 0.03791881
-0.036859572 -0.012858599 0.038044732
-0.034889903 -0.01295031 0.036608167
-0.032936189 -0.012965398 0.037530765
-0.031142112 -0.013029036 0.036565784
-0.02904241 -0.013028879 0.034325328
-0.026920877 -0.012987386 0.032714169
-0.025036139 -0.013046282 0.03134143
-0.023088492 -0.012994901 0.029926524
-0.020966714 -0.013024553 0.027866116
-0.018881051 -0.013035935 0.02667103
-0.016904239 -0.01306756 0.024456274
-0.015058887 -0.012863659 0.02328909
-0.012984421 -0.013006414 0.021652058
-0.011167237 -0.013211318 0.02112723
0.01578239 -0.012669874 0.020758783
0.017067673 -0.012688383 0.020537265
0.018936597 -0.012692166 0.020214904
0.020778827 -0.012672152 0.02043898
0.023135183 -0.012977045 0.020340014
0.02727356 -0.012871552 0.020405123
0.028591644 -0.013167493 0.020269629
0.030977154 -0.013224246 0.021335183
0.032834049 -0.012959604 0.022219893
0.035165861 -0.013196557 0.023205815
0.036957711 -0.012823364 0.024954176
0.03911183 -0.013070258 0.025516754
0.041083913 -0.013025003 0.027748916
0.042985987 -0.012903956 0.029309027
0.044957425 -0.01292949 0.030274147
0.046943508 -0.013163262 0.030770242
0.048698451 -0.013246246 0.029203508
0.05089955 -0.0131098 0.029131176
0.052597377 -0.013101399 0.028391741
-0.041351065 -0.010533918 0.039896492
-0.038955048 -0.010778854 0.038726736
-0.03691297 -0.01099558 0.038535401
-0.03473467 -0.011125359 0.036520272
-0.032889768 -0.011077673 0.037386052
-0.03102609 -0.011047663 0.036572661
-0.029050112 -0.011082999 0.034914568
-0.027031265 -0.011137838 0.033066615
-0.024988381 -0.010953789 0.031810202
-0.022969095 -0.010974068 0.030507363
-0.021019556 -0.011080411 0.028611446
-0.019093534 -0.011046093 0.027317004
-0.016912164 -0.010963314 0.025477797
-0.014983046 -0.010914273 0.023536146
-0.012897769 -0.011082957 0.021851623
-0.011141958 -0.010999518 0.021065431
-0.0094110211 -0.010598481 0.021131208
0.013642805 -0.011270138 0.020296272
0.015224922 -0.011226144 0.020413149
0.017056068 -0.011160286 0.020467643
0.018548185 -0.011160782 0.020211678
0.021609951 -0.010804045 0.020797022
0.023400832 -0.011070156 0.020278841
0.027160155 -0.011243666 0.020393845
0.028958322 -0.010800409 0.020622635
0.030767422 -0.010965358 0.021333741
0.033220042 -0.011217092 0.022597199
0.034976937 -0.011028195 0.023348838
0.037047576 -0.010970591 0.024540339
0.039079331 -0.011033732 0.025462594
0.041082866 -0.011002476 0.026740866
0.043049444 -0.01101698 0.028815797
0.045002174 -0.010994669 0.0293524
0.046939578 -0.01104019 0.031089362
0.04888694 -0.011081748 0.030203406
0.050736152 -0.011013351 0.029142827
0.052590638 -0.01098767 0.026957596
-0.041369468 -0.0090042967 0.039861705
-0.039032049 -0.0089098541 0.038805708
-0.037000559 -0.0090688616 0.038801104
-0.034992345 -0.0090174451 0.03723171
-0.03296059 -0.0090230163 0.037187316
-0.031092372 -0.0089999381 0.036633246
-0.02881244 -0.0089122653 0.035303034
-0.02681377 -0.0090960963 0.033556294
-0.02496933 -0.0089856535 0.032198172
-0.022996772 -0.0089632366 0.031360526
-0.020973371 -0.0091407904 0.029396581
-0.018962296 -0.0089314617 0.027845751
-0.016960418 -0.0090740537 0.026141427
-0.015071047 -0.0092164837 0.02388717
-0.013074292 -0.0090447692 0.022456577
-0.011218181 -0.0090027433 0.021199891
-0.0092417039 -0.0087975804 0.021317486
0.010763548 -0.0090316143 0.020516887
0.012928536 -0.0090605952 0.020227663
0.015546549 -0.0088676568 0.020619169
0.017038664 -0.0088681523 0.020363204
0.01853203 -0.0092544109 0.020133451
0.021507153 -0.0086261472 0.020844201
0.023069512 -0.0090745632 0.020390401
0.024700448 -0.0089991847 0.020166531
0.02706708 -0.0089062508 0.020396758
0.028848877 -0.0088468818 0.02114035
0.030753687 -0.0090026269 0.021231644
0.033314817 -0.0091580823 0.022480583
0.035103522 -0.0090601081 0.023059469
0.036968254 -0.008958145 0.024621487
0.03907134 -0.0089219147 0.025345579
0.040941611 -0.0088860551 0.026005523
0.042852554 -0.0090511739 0.028175384
0.04496932 -0.0089296754 0.029336298
0.047011685 -0.008955827 0.030953515
0.04880067 -0.0088595543 0.030743066
0.050702959 -0.0090501802 0.030734239
0.052687459 -0.0086032059 0.028324332
-0.041387871 -0.0074746753 0.039826915
-0.038996615 -0.006633983 0.039406359
-0.036980659 -0.0070950142 0.038930472
-0.03473632 -0.0068974146 0.036725972
-0.032972492 -0.006780562 0.036996752
-0.030905135 -0.0070617874 0.036363032
-0.028967209 -0.0070598684 0.035414033
-0.027179508 -0.006829977 0.034801867
-0.024962556 -0.0070287823 0.032480154
-0.022977559 -0.0070274384 0.03160052
-0.0211778 -0.0070238546 0.030310353
-0.019205449 -0.0069058123 0.02856655
-0.017001899 -0.0069498289 0.026616085
-0.015028137 -0.0071073654 0.024964804
-0.013085755 -0.0069675222 0.022751246
-0.011295869 -0.006879482 0.021198807
